A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,LABEL
2096842,420885,413051,833936,1262906,612412,650139,8583,0,23188,-23061,127,0
2078473,519739,378971,898710,1179763,612412,567562,9210,0,16753,-20265,-3512,0
1984507,368602,439223,807825,1176682,612412,564288,9248,0,25459,-23788,1671,0
1989665,240123,559005,799128,1190537,612412,622618,9735,0,28423,-19469,8954,0
367815,42127,784571,826698,-458883,41000,3746,72207,0,0,-494,-494,0
363526,47692,769463,817155,-453629,41000,3746,74704,0,0,0,0,0
392611,53092,810145,863237,-470626,41000,3746,68027,0,0,-1962,-1962,0
1075095,42512,1265101,1307613,-232518,41000,3746,72946,0,0,2456,2456,0
1076794,43742,1272895,1316637,-239843,41000,0,71466,0,2575,-530,2045,0
1113369,42459,1296142,1338601,-225232,41000,0,69901,0,2639,-462,2177,0
1155371,39621,1072049,1111670,43701,41000,0,123708,0,5521,-597,4924,0
745014,42046,758678,800724,-55710,41000,0,167076,0,2583,-1349,1234,0
772857,43757,793969,837726,-64869,41000,0,148562,0,1580,-942,638,0
778022,49405,854338,903743,-125721,41000,0,191992,0,471,-768,-297,0
781218,50566,876126,926692,-145474,41000,0,197619,0,732,-826,-94,0
817904,54273,862883,917156,-99252,41000,0,89023,0,578,-626,-48,0
745521,56182,815946,872128,-126607,41000,0,92296,0,1856,-742,1114,0
745488,57009,829929,886938,-141450,41000,0,93689,0,0,0,0,0
753593,58778,841730,900508,-146915,41000,0,90490,0,2300,-783,1517,0
209317,30745,814837,845582,-636265,41000,0,92669,0,4186,-1528,2658,0
214044,32814,830595,863409,-649365,41000,0,92883,0,2062,-436,1626,0
218556,33903,844415,878318,-659762,41000,0,94080,0,0,0,0,0
222273,35284,870612,905896,-683623,41000,0,100319,0,0,0,0,0
226531,35857,904344,940201,-713670,41000,0,101969,0,6501,-1335,5166,0
230937,39036,928177,967213,-736276,41000,0,102917,0,1979,-428,1551,0
234603,40400,953300,993700,-759097,41000,0,105373,0,0,0,0,0
238741,41310,977317,1018627,-779886,41000,0,108009,0,0,0,0,0
243866,42397,1012595,1054992,-811126,41000,0,109075,0,6358,-1247,5111,0
245689,47829,1031865,1079694,-834005,41000,0,110503,0,1734,-310,1424,0
248016,48156,1048183,1096339,-848323,41000,0,110083,0,0,0,0,0
236039,48744,1065015,1113759,-877720,41000,0,111346,0,0,0,0,0
262512,51282,978353,1029635,-767123,41000,0,170185,0,2788,-711,2077,0
275869,50683,1031400,1082083,-806214,41000,0,171619,0,1420,-281,1139,0
277477,51929,1039935,1091864,-814387,41000,0,165526,0,0,0,0,1
279758,52642,1055454,1108096,-828338,41000,0,168960,0,0,0,0,1
283282,54064,1068454,1122518,-839236,41000,0,171221,0,3102,-739,2363,1
289599,55769,1082891,1138660,-849061,41000,0,174379,0,1135,-253,882,1
291836,57167,1096002,1153169,-861333,41000,0,176056,0,0,0,0,1
294444,59194,1107700,1166894,-872450,41000,0,176978,0,0,0,0,1
276205,61946,1118004,1179950,-903745,41000,0,177916,0,4140,-835,3305,1
277015,62684,1126845,1189529,-912514,41000,0,178607,0,1746,-311,1435,1
259957,65707,1128294,1194001,-934044,41000,0,180239,0,1366,-276,1090,1
236692,71838,1088626,1160464,-923772,41000,0,184451,0,1248,-265,983,1
126022,421925,692657,1114582,-988560,41000,0,63332,0,880,250,1130,1
2486310,1268550,1037399,2305949,180361,8300,6,21814,0,2098852,-1388232,710620,0
2487345,1268675,1009205,2277880,209465,8300,6,14687,0,658000,-429286,228714,0
2350568,1126547,1036549,2163096,187472,8300,6,15068,0,231133,-149506,81627,0
2263908,949526,1153130,2102656,161252,8300,6,16676,0,432683,-281695,150988,0
2450385,1186182,1109786,2295968,154417,8300,146117,29614,0,487383,-324042,163341,0
99784124,4974617,0,0,29719054,25283415,1260,0,0,3278580,-2532461,746119,0
100221864,4230263,0,0,30417467,25283415,1260,0,0,3436503,-2652907,783596,0
107478414,5497640,0,0,36208833,30283415,1260,0,0,3535413,-2492425,1042988,0
109486715,4565886,0,0,36982389,30283415,1260,0,0,2967447,-2058439,909008,0
4338765,29450,0,0,4309315,3633034,151,0,0,2252973,-1659385,593588,0
2201747,261177,490776,751953,1449794,1067491,321963,0,0,13780,-17392,-3612,0
2183588,264021,414216,678237,1505351,1067491,323553,0,0,19009,-23042,-4033,0
2242825,193607,477841,671448,1571377,1067491,325162,0,0,18448,-17460,988,0
2327701,294811,466331,761142,1566559,1067491,499789,0,0,20885,-19803,1082,0
2387497,299964,465058,765022,1622475,1067491,555705,0,0,19535,-19082,453,0
2414901,241820,509317,751137,1663764,1067491,596994,0,0,25152,-30634,-5482,0
2430288,181220,518317,699537,1730751,1067491,663981,0,0,26758,-22927,3831,0
2517769,144914,604136,749050,1768719,1067491,701949,0,0,21764,-32654,-10890,0
2579417,242961,516696,759657,1819760,1067491,752269,36732,0,16893,-25744,-8851,0
2595983,215939,480284,696223,1899760,1067491,832269,21353,0,21826,-29777,-7951,0
2795363,178058,649839,827897,1967466,1067491,899975,30997,0,16643,-21603,-4960,0
2897456,254883,654405,909288,1988168,1067491,920677,40409,0,19131,-26290,-7159,0
2842175,255873,564516,820389,2021786,1067491,954295,51900,0,16144,-21860,-5716,0
3068645,199855,804736,1004591,2064054,1667491,396563,36351,0,19399,-28818,-9419,0
3171591,322557,709851,1032408,2139183,1667491,471692,48695,0,16529,-29123,-12594,0
3238890,391242,724676,1115918,2122972,1667491,455481,55534,0,14394,-29452,-15058,0
3185717,341625,691300,1032925,2152792,1667491,485301,64529,0,15567,-22450,-6883,0
3155188,275317,696694,972011,2183177,1667491,515686,48224,0,19662,-29898,-10236,0
3100478,342229,555194,897423,2203055,1667491,535564,54418,0,13960,-20947,-6987,0
3146769,390807,596511,987318,2159451,1667491,491960,43891,0,13482,-15861,-2379,0
3130258,361385,600156,961541,2168717,1667491,501226,50348,0,14747,-18828,-4081,0
3104287,403520,532964,936484,2167803,1667491,500312,48943,0,12972,-17933,-4961,0
3059977,448529,458441,906970,2153007,1667491,485516,56315,0,13413,-18102,-4689,0
3089948,398844,564166,963010,2126938,1667491,459447,60521,0,19078,-22606,-3528,0
3089165,400385,597072,997457,2091708,1667491,424217,69054,0,13559,-19769,-6210,0
2957961,381975,561413,943388,2014573,1683266,331307,78796,0,14136,-20325,-6189,0
2992448,462076,538032,1000108,1992340,1683266,309074,88512,0,12223,-22368,-10145,0
3013585,581981,674138,1256119,1757466,1667491,89975,214080,0,10915,-25306,-14391,0
2910925,404672,789456,1194128,1716797,1683266,33531,231890,0,11627,-10886,741,0
2764560,361266,713287,1074553,1690007,1683266,6741,213877,0,9375,-4235,5140,0
2719899,348120,688045,1036165,1683734,1683266,468,197919,0,6449,-7995,-1546,0
2723269,475849,669651,1145500,1577769,1641467,-21768,222549,0,9530,-7617,1913,0
2797403,437997,731559,1169556,1627847,1641467,-13620,186097,0,6769,-6932,-163,0
2641041,465676,523815,989491,1651550,1641467,10083,176397,0,8217,-8481,-264,0
2873902,520082,685781,1205863,1668039,1641467,-20113,153698,0,6371,-6789,-418,0
3028370,563318,796437,1359755,1668615,1641467,-20113,183193,0,10106,-6461,3645,0
3020874,678865,636018,1314883,1705991,1641467,-19096,179135,0,9722,-4879,4843,0
2719737,309384,701268,1010652,1709085,1641467,-15580,169665,0,6074,-5859,215,0
2697322,345006,512891,857897,1839425,1641467,73987,121746,0,5000,-5043,-43,0
2320453,292968,281527,574495,1745958,1657409,81856,145739,0,5229,-5326,-97,0
24054453,3673101,10516759,14189860,9864593,6203688,3478112,1480629,0,2294623,-1367777,926846,0
23701656,2919729,10506447,13426176,10275480,6203688,3409351,1515124,0,2339783,-1437714,902069,0
24370489,2947889,11079156,14027045,10343444,6203688,3409351,1536031,0,2591262,-1634513,956749,0
25018556,3956146,10516514,14472660,10545896,6203688,4342208,1571829,0,2701777,-1578728,1123049,0
25187612,3372333,10777470,14149803,11037809,6203688,4342208,1664134,0,2577682,-1496439,1081243,0
25149821,3379071,10728273,14107344,11042477,6203688,4054065,1417774,0,2475049,-1567770,907279,0
25748423,3606408,10737774,14344182,11404241,6203688,4054065,1356252,0,2710985,-1592348,1118637,0
26466692,3758189,10992926,14751115,11715577,6203688,5511889,1189154,0,2973915,-1793394,1180521,0
26999760,3390179,11856618,15246797,11752963,6203688,5511889,1259684,0,2645043,-1536866,1108177,0
26983475,2703029,12246014,14949043,12034432,6203688,5431688,1210617,0,2796278,-1731945,1064333,0
